W_mem,W_GDE,T,sigmas_MGL370,sigmas_SS316L,eps_H2,eps_O2,v_in_H2,v_in_O2,p_gas,i0_ref_O2,i0_ref_H2
4.97783e-05[m],0.000414245[m],65.4133[degC],2.47983e+07[S/m],351835[S/m],0.6532814742413255,0.7267079105192036,0.00375537[m/s],0.00447665[m/s],7.36737e+06[Pa],0.045177[A/m^2],0.034849[A/m^2]
8.31919e-05[m],0.000350193[m],70.0295[degC],1.28797e+07[S/m],725510[S/m],0.663420597293393,0.7091714220848906,0.00379201[m/s],0.00279555[m/s],7.48506e+06[Pa],0.0478716[A/m^2],0.0373703[A/m^2]
5.8674e-05[m],0.000572941[m],56.4101[degC],1.25594e+07[S/m],1.2289e+06[S/m],0.6110428166293074,0.7489301779523122,0.00331011[m/s],0.00520597[m/s],2.2086e+06[Pa],0.0401621[A/m^2],0.0302399[A/m^2]
5.79023e-05[m],0.000377246[m],48.9936[degC],4.66259e+07[S/m],572233[S/m],0.7159399279752952,0.6697707418920605,0.00202481[m/s],0.00516451[m/s],3.06555e+06[Pa],0.0362724[A/m^2],0.026745[A/m^2]
5.62491e-05[m],0.000511764[m],33.5054[degC],4.11956e+06[S/m],1.08134e+06[S/m],0.7792070629535948,0.6447692956578897,0.00453559[m/s],0.00340511[m/s],4.08984e+06[Pa],0.0288594[A/m^2],0.0203017[A/m^2]
8.77282e-05[m],0.000252588[m],41.9245[degC],3.60579e+06[S/m],1.17341e+06[S/m],0.6394071067739979,0.7576613076128044,0.0018686[m/s],0.00546536[m/s],6.49504e+06[Pa],0.0327695[A/m^2],0.0236627[A/m^2]
7.58213e-05[m],0.000269518[m],44.9569[degC],1.15921e+07[S/m],1.21623e+06[S/m],0.6253501074387016,0.7254442711767128,0.00226529[m/s],0.00500496[m/s],3.26003e+06[Pa],0.0342476[A/m^2],0.0249555[A/m^2]
3.01749e-05[m],0.000282527[m],51.5132[degC],4.69492e+07[S/m],1.12141e+06[S/m],0.6211436550076994,0.6435763827949025,0.00253253[m/s],0.00333009[m/s],3.6713e+06[Pa],0.0375693[A/m^2],0.027902[A/m^2]
6.87584e-05[m],0.000402768[m],32.6713[degC],2.98866e+07[S/m],522689[S/m],0.7042004448845289,0.6190087197348392,0.00207291[m/s],0.00532612[m/s],7.43949e+06[Pa],0.0284875[A/m^2],0.0199867[A/m^2]
3.14476e-05[m],0.000425752[m],73.3408[degC],4.98846e+07[S/m],1.58953e+06[S/m],0.7093394816589695,0.6770119891230577,0.00351709[m/s],0.00531024[m/s],7.64549e+06[Pa],0.0498555[A/m^2],0.0392454[A/m^2]
8.94961e-05[m],0.000215868[m],65.8391[degC],4.43032e+07[S/m],414651[S/m],0.6559683667789048,0.6124555335621591,0.00474149[m/s],0.00239254[m/s],3.54712e+06[Pa],0.045422[A/m^2],0.0350771[A/m^2]
7.22974e-05[m],0.000232898[m],45.5105[degC],3.0559e+06[S/m],1.20715e+06[S/m],0.6278356213104771,0.7340699876602808,0.00304964[m/s],0.00364995[m/s],7.374e+06[Pa],0.0345215[A/m^2],0.0251962[A/m^2]
3.64102e-05[m],0.000425815[m],63.5904[degC],2.71459e+07[S/m],66073.2[S/m],0.6672798185572492,0.752945494423409,0.00250813[m/s],0.0054349[m/s],3.04611e+06[Pa],0.0441358[A/m^2],0.033883[A/m^2]
4.40238e-05[m],0.000540592[m],79.5326[degC],5.07143e+07[S/m],1.30572e+06[S/m],0.7387446767070929,0.6517682811877958,0.00520463[m/s],0.00237492[m/s],5.8498e+06[Pa],0.0536787[A/m^2],0.0429019[A/m^2]
4.8779e-05[m],0.000534665[m],62.4593[degC],1.94277e+06[S/m],339646[S/m],0.6936924292125272,0.6577803078144129,0.00302201[m/s],0.00480217[m/s],1.63438e+06[Pa],0.0434964[A/m^2],0.0332921[A/m^2]
4.30526e-05[m],0.000484035[m],64.3752[degC],1.51203e+07[S/m],421983[S/m],0.7515124846545111,0.6593967157177925,0.00146273[m/s],0.00425711[m/s],4.53272e+06[Pa],0.0445824[A/m^2],0.0342969[A/m^2]
6.91138e-05[m],0.000392554[m],57.0124[degC],3.07752e+07[S/m],248123[S/m],0.6880958666994778,0.7211045763189834,0.00299215[m/s],0.00317455[m/s],6.36032e+06[Pa],0.0404876[A/m^2],0.0305357[A/m^2]
7.59967e-05[m],0.000286181[m],43.3646[degC],2.26809e+07[S/m],747223[S/m],0.628080085485964,0.6413976260833779,0.00246095[m/s],0.0031245[m/s],133572[Pa],0.0334669[A/m^2],0.0242711[A/m^2]
5.47868e-05[m],0.000409541[m],64.4426[degC],4.57242e+06[S/m],405097[S/m],0.6383818061713806,0.7048870248272252,0.00344481[m/s],0.00273056[m/s],9.56534e+06[Pa],0.0446209[A/m^2],0.0343326[A/m^2]
7.86528e-05[m],0.000418613[m],54.066[degC],4.37012e+07[S/m],657487[S/m],0.6101059288871722,0.7028946764549271,0.00450357[m/s],0.00399699[m/s],2.56126e+06[Pa],0.0389091[A/m^2],0.0291061[A/m^2]
3.34623e-05[m],0.00054535[m],56.3894[degC],1.62254e+07[S/m],373637[S/m],0.7506446206372221,0.7023114674181041,0.00275452[m/s],0.00523558[m/s],7.85217e+06[Pa],0.040151[A/m^2],0.0302298[A/m^2]
3.50205e-05[m],0.000218256[m],39.4691[degC],1.25316e+07[S/m],1.06087e+06[S/m],0.7440631915257945,0.7364587777502491,0.00370609[m/s],0.00327166[m/s],1.04917e+06[Pa],0.0315997[A/m^2],0.022648[A/m^2]
6.62163e-05[m],0.000519345[m],61.789[degC],2.70087e+07[S/m],372207[S/m],0.7930159273080266,0.696723742176726,0.00332752[m/s],0.00297609[m/s],8.99563e+06[Pa],0.0431198[A/m^2],0.0329449[A/m^2]
3.94539e-05[m],0.000231336[m],42.1142[degC],1.60453e+07[S/m],1.26806e+06[S/m],0.6735565162155415,0.7277924079836359,0.00424599[m/s],0.00277925[m/s],3.7878e+06[Pa],0.0328609[A/m^2],0.0237423[A/m^2]
3.19407e-05[m],0.000396856[m],76.8544[degC],1.01946e+07[S/m],846615[S/m],0.6276178466419404,0.7843447175372715,0.00413563[m/s],0.00474778[m/s],3.48289e+06[Pa],0.052007[A/m^2],0.0412962[A/m^2]
7.41983e-05[m],0.000485511[m],43.7233[degC],2.21239e+07[S/m],1.33009e+06[S/m],0.7934123181558272,0.7582979628429016,0.00250536[m/s],0.00505202[m/s],2.61512e+06[Pa],0.0336419[A/m^2],0.0244242[A/m^2]
5.53843e-05[m],0.000237387[m],56.8439[degC],1.99495e+06[S/m],508290[S/m],0.732349113735279,0.761829088272482,0.00320966[m/s],0.00545179[m/s],3.9038e+06[Pa],0.0403964[A/m^2],0.0304528[A/m^2]
8.11819e-05[m],0.00033448[m],61.3593[degC],4.35609e+07[S/m],305738[S/m],0.7845772955877363,0.6550616486016501,0.00257223[m/s],0.0024916[m/s],7.18728e+06[Pa],0.0428793[A/m^2],0.0327235[A/m^2]
8.52404e-05[m],0.000293781[m],63.2105[degC],1.79874e+07[S/m],65193.5[S/m],0.7559937449785067,0.6257086071582745,0.00277809[m/s],0.00413378[m/s],1.49203e+06[Pa],0.0439205[A/m^2],0.0336839[A/m^2]
6.01223e-05[m],0.000248057[m],70.3354[degC],3.82508e+07[S/m],1.03264e+06[S/m],0.7833968239986624,0.6523147007622335,0.00500556[m/s],0.00254873[m/s],2.55692e+06[Pa],0.0480531[A/m^2],0.0375411[A/m^2]
8.37452e-05[m],0.000540601[m],35.5585[degC],3.15712e+07[S/m],822365[S/m],0.7350931269911503,0.7412701571421378,0.00205918[m/s],0.00238253[m/s],5.55976e+06[Pa],0.0297867[A/m^2],0.0210908[A/m^2]
6.2601e-05[m],0.00037076[m],48.7337[degC],1.27328e+07[S/m],367894[S/m],0.6309779443761505,0.6598137443174324,0.00258033[m/s],0.00518388[m/s],8.27751e+06[Pa],0.0361401[A/m^2],0.0266274[A/m^2]
6.09857e-05[m],0.000473523[m],33.0388[degC],7.46218e+06[S/m],465071[S/m],0.6823438541798263,0.7113703465792793,0.00392186[m/s],0.00346925[m/s],2.76563e+06[Pa],0.028651[A/m^2],0.0201251[A/m^2]
4.61677e-05[m],0.000394877[m],63.9883[degC],1.68279e+06[S/m],516033[S/m],0.7635901625513307,0.7336259948416346,0.00270649[m/s],0.00352658[m/s],5.91883e+06[Pa],0.044362[A/m^2],0.0340925[A/m^2]
7.78667e-05[m],0.00024254[m],46.6431[degC],1.6654e+07[S/m],1.20417e+06[S/m],0.7947114321046649,0.6062560200011299,0.00202324[m/s],0.00247896[m/s],7.24223e+06[Pa],0.0350855[A/m^2],0.0256934[A/m^2]
6.7675e-05[m],0.000529974[m],75.4953[degC],2.17854e+07[S/m],864540[S/m],0.7978512503844545,0.699584646282334,0.00141403[m/s],0.00324502[m/s],7.82606e+06[Pa],0.0511691[A/m^2],0.0404955[A/m^2]
7.8998e-05[m],0.000317644[m],37.4938[degC],3.45047e+07[S/m],1.29154e+06[S/m],0.7203176689947437,0.7065418016311679,0.00197775[m/s],0.00312924[m/s],6.54243e+06[Pa],0.0306762[A/m^2],0.0218524[A/m^2]
7.2382e-05[m],0.000436026[m],64.9615[degC],2.86283e+06[S/m],614494[S/m],0.7452596141578463,0.6827697555487402,0.00305944[m/s],0.00363661[m/s],8.22012e+06[Pa],0.0449177[A/m^2],0.034608[A/m^2]
6.48288e-05[m],0.000511317[m],41.5339[degC],3.85335e+07[S/m],213175[S/m],0.7812378431451313,0.728811670126615,0.00434275[m/s],0.00317567[m/s],5.22612e+06[Pa],0.0325818[A/m^2],0.0234994[A/m^2]
8.86537e-05[m],0.000226696[m],55.3418[degC],4.20387e+07[S/m],126594[S/m],0.7264968294288235,0.6626685347327345,0.0026982[m/s],0.00273744[m/s],6.72909e+06[Pa],0.0395883[A/m^2],0.0297198[A/m^2]
6.68416e-05[m],0.000585894[m],55.9176[degC],3.98571e+07[S/m],1.6327e+06[S/m],0.6255670016355944,0.7144579287210288,0.00281985[m/s],0.00311736[m/s],7.72141e+06[Pa],0.0398971[A/m^2],0.0299995[A/m^2]
8.36901e-05[m],0.000315638[m],37.6644[degC],2.19775e+07[S/m],1.47214e+06[S/m],0.6367025267354176,0.7461038738856792,0.00388094[m/s],0.00237323[m/s],5.51852e+06[Pa],0.0307554[A/m^2],0.0219204[A/m^2]
7.39613e-05[m],0.000300599[m],75.8008[degC],1.08887e+07[S/m],1.64773e+06[S/m],0.7961675359206026,0.7470134270532046,0.00420341[m/s],0.00294135[m/s],8.55936e+06[Pa],0.0513568[A/m^2],0.0406746[A/m^2]
4.06946e-05[m],0.000247409[m],66.4392[degC],7.37361e+06[S/m],847520[S/m],0.7690237564149144,0.7849593553667977,0.00548021[m/s],0.00437801[m/s],4.68068e+06[Pa],0.0457686[A/m^2],0.0354[A/m^2]
6.87706e-05[m],0.00027196[m],79.8399[degC],4.07398e+07[S/m],1.01723e+06[S/m],0.7432452686207205,0.6492533903083546,0.00180115[m/s],0.00547324[m/s],3.31574e+06[Pa],0.0538722[A/m^2],0.0430884[A/m^2]
6.51371e-05[m],0.000368125[m],69.0382[degC],3.18943e+07[S/m],1.60614e+06[S/m],0.7372918601159324,0.7865472721203495,0.00485746[m/s],0.00456538[m/s],566423[Pa],0.0472859[A/m^2],0.0368197[A/m^2]
6.26945e-05[m],0.000540024[m],47.6437[degC],5.08521e+07[S/m],1.29809e+06[S/m],0.6881618794833034,0.7001924490328513,0.00476842[m/s],0.00341492[m/s],307689[Pa],0.035588[A/m^2],0.0261378[A/m^2]
8.84443e-05[m],0.000278834[m],49.9227[degC],3.42208e+07[S/m],1.03444e+06[S/m],0.6837099584114813,0.7457322750161088,0.00153241[m/s],0.00256745[m/s],3.07152e+06[Pa],0.0367477[A/m^2],0.027168[A/m^2]
8.16472e-05[m],0.000349461[m],65.9074[degC],4.61859e+07[S/m],1.30091e+06[S/m],0.6389333830511825,0.6787336142504226,0.00468438[m/s],0.00417505[m/s],2.48013e+06[Pa],0.0454614[A/m^2],0.0351137[A/m^2]
6.96815e-05[m],0.00024407[m],35.6457[degC],4.27373e+07[S/m],1.23853e+06[S/m],0.6973032197572483,0.6103174165370607,0.00279611[m/s],0.00523006[m/s],1.23047e+06[Pa],0.0298264[A/m^2],0.0211247[A/m^2]
8.46561e-05[m],0.000522162[m],61.24[degC],8.30957e+06[S/m],855927[S/m],0.6464518105268329,0.7099522619934514,0.00199719[m/s],0.00361296[m/s],407057[Pa],0.0428127[A/m^2],0.0326622[A/m^2]
7.20078e-05[m],0.000208203[m],38.1849[degC],2.71621e+07[S/m],750097[S/m],0.6698209066431245,0.7062927042146903,0.00402726[m/s],0.00478067[m/s],9.39345e+06[Pa],0.0309976[A/m^2],0.0221287[A/m^2]
7.64495e-05[m],0.000436476[m],38.5398[degC],3.32283e+07[S/m],1.67598e+06[S/m],0.7994284573192378,0.7234700837641843,0.0048865[m/s],0.00290171[m/s],522985[Pa],0.0311633[A/m^2],0.0222715[A/m^2]
5.57094e-05[m],0.000569665[m],54.8242[degC],4.69811e+07[S/m],540634[S/m],0.7189008973273181,0.6760857930720736,0.00306294[m/s],0.00235245[m/s],5.69538e+06[Pa],0.039312[A/m^2],0.0294698[A/m^2]
5.34951e-05[m],0.000598869[m],77.1536[degC],1.25987e+07[S/m],1.31008e+06[S/m],0.7909930003568827,0.7979878750064245,0.00556646[m/s],0.00347856[m/s],3.09818e+06[Pa],0.0521923[A/m^2],0.0414738[A/m^2]
3.90096e-05[m],0.000539172[m],58.3509[degC],8.8215e+06[S/m],1.41909e+06[S/m],0.7082571269112791,0.645801682631661,0.00328959[m/s],0.00242985[m/s],2.12236e+06[Pa],0.0412161[A/m^2],0.0311993[A/m^2]
4.22965e-05[m],0.000296558[m],46.7172[degC],2.33897e+07[S/m],212351[S/m],0.7020080750437367,0.6223043469000744,0.00357477[m/s],0.00403823[m/s],424454[Pa],0.0351226[A/m^2],0.0257261[A/m^2]
3.82048e-05[m],0.00055812[m],51.6724[degC],3.14046e+07[S/m],788080[S/m],0.7055251766443911,0.6453459119874853,0.00531104[m/s],0.00397249[m/s],4.82277e+06[Pa],0.0376521[A/m^2],0.0279762[A/m^2]
4.41897e-05[m],0.000218081[m],43.2766[degC],4.10875e+07[S/m],210179[S/m],0.7063622460927486,0.6537653974943621,0.00343809[m/s],0.00499945[m/s],4.89784e+06[Pa],0.033424[A/m^2],0.0242337[A/m^2]
7.93985e-05[m],0.000486686[m],46.9546[degC],1.57866e+07[S/m],1.68919e+06[S/m],0.6889353396040189,0.7241623675702389,0.00518778[m/s],0.00318084[m/s],6.30736e+06[Pa],0.0352415[A/m^2],0.0258312[A/m^2]
5.42244e-05[m],0.000563006[m],48.5072[degC],1.32623e+07[S/m],1.45593e+06[S/m],0.6521920498679569,0.7118543649212805,0.00260731[m/s],0.00228485[m/s],8.80875e+06[Pa],0.036025[A/m^2],0.0265252[A/m^2]
7.32671e-05[m],0.000305628[m],30.0975[degC],5.03121e+07[S/m],1.45714e+06[S/m],0.788526946377643,0.7283657421810656,0.00374771[m/s],0.0043041[m/s],9.67871e+06[Pa],0.0273577[A/m^2],0.0190349[A/m^2]
5.2611e-05[m],0.000471797[m],62.8198[degC],5.45773e+06[S/m],287787[S/m],0.7738477979502055,0.7103018031836965,0.00393665[m/s],0.00363382[m/s],9.45302e+06[Pa],0.0436996[A/m^2],0.0334797[A/m^2]
6.49444e-05[m],0.000257652[m],37.0883[degC],2.17594e+07[S/m],177874[S/m],0.7631277431565265,0.6670794075184143,0.00382164[m/s],0.00436712[m/s],2.9501e+06[Pa],0.0304886[A/m^2],0.0216914[A/m^2]
3.44791e-05[m],0.00042268[m],49.4565[degC],5.32899e+07[S/m],411108[S/m],0.6171024581586769,0.6964956406965479,0.00176124[m/s],0.0044424[m/s],9.29836e+06[Pa],0.0365088[A/m^2],0.0269552[A/m^2]
4.33293e-05[m],0.000306145[m],70.5514[degC],2.36279e+06[S/m],830723[S/m],0.6126177629343911,0.609970595807395,0.00548486[m/s],0.00530757[m/s],3.57218e+06[Pa],0.0481815[A/m^2],0.0376621[A/m^2]
6.28483e-05[m],0.000375955[m],71.2233[degC],3.43927e+06[S/m],823846[S/m],0.701560899534071,0.6286856536882135,0.00238619[m/s],0.00486895[m/s],9.41034e+06[Pa],0.048582[A/m^2],0.0380399[A/m^2]
5.25734e-05[m],0.000507124[m],45.7798[degC],2.0577e+07[S/m],1.33865e+06[S/m],0.754323254274902,0.7223772715068549,0.00400282[m/s],0.00470187[m/s],8.18407e+06[Pa],0.0346551[A/m^2],0.0253139[A/m^2]
3.08624e-05[m],0.00024013[m],34.2196[degC],2.99013e+07[S/m],1.16522e+06[S/m],0.7862408749852933,0.6621349395865834,0.00266432[m/s],0.0025856[m/s],1.00235e+07[Pa],0.0291801[A/m^2],0.020574[A/m^2]
6.6601e-05[m],0.0002273[m],44.5226[degC],2.88722e+07[S/m],750991[S/m],0.6483059544980776,0.7775383076169303,0.00226766[m/s],0.00383708[m/s],2.14341e+06[Pa],0.0340337[A/m^2],0.0247676[A/m^2]
6.08638e-05[m],0.000256775[m],62.4903[degC],6.1873e+06[S/m],599712[S/m],0.6241333853011001,0.6574325477942238,0.00521303[m/s],0.00319879[m/s],8.8643e+06[Pa],0.0435138[A/m^2],0.0333082[A/m^2]
4.11086e-05[m],0.000512448[m],37.6152[degC],2.41701e+07[S/m],873448[S/m],0.6558440839841777,0.7331790486455866,0.0023148[m/s],0.00230621[m/s],7.21548e+06[Pa],0.0307325[A/m^2],0.0219008[A/m^2]
8.77776e-05[m],0.000225258[m],69.7554[degC],1.85319e+07[S/m],364612[S/m],0.7658674218589668,0.6582797010190102,0.00498712[m/s],0.00330708[m/s],5.85525e+06[Pa],0.0477093[A/m^2],0.0372176[A/m^2]
7.08793e-05[m],0.00037853[m],59.0912[degC],1.20827e+07[S/m],275608[S/m],0.6268847788785197,0.7368209023713308,0.00532883[m/s],0.00328283[m/s],9.61087e+06[Pa],0.0416221[A/m^2],0.0315702[A/m^2]
4.42571e-05[m],0.000550897[m],79.0111[degC],3.65664e+07[S/m],934682[S/m],0.6111627800013187,0.7662261504660088,0.00211489[m/s],0.00301766[m/s],1.35488e+06[Pa],0.053351[A/m^2],0.0425863[A/m^2]
5.16273e-05[m],0.000452591[m],75.7597[degC],4.92077e+07[S/m],1.68715e+06[S/m],0.7662313393456772,0.61041117170814,0.00186082[m/s],0.00310409[m/s],9.88104e+06[Pa],0.0513315[A/m^2],0.0406505[A/m^2]
5.54752e-05[m],0.000341002[m],30.6676[degC],2.75992e+07[S/m],596610[S/m],0.6827668805280729,0.6759878057670837,0.00382485[m/s],0.00534186[m/s],2.38797e+06[Pa],0.0276057[A/m^2],0.0192432[A/m^2]
6.38108e-05[m],0.000428496[m],68.8684[degC],4.84878e+07[S/m],1.44241e+06[S/m],0.7012986856417138,0.7492729366608281,0.00466811[m/s],0.00436122[m/s],1.53413e+06[Pa],0.047186[A/m^2],0.036726[A/m^2]
4.70695e-05[m],0.000553918[m],47.2038[degC],1.52535e+07[S/m],569799[S/m],0.6860127405010357,0.7200898726674856,0.00191866[m/s],0.00513194[m/s],3.93667e+06[Pa],0.0353666[A/m^2],0.0259418[A/m^2]
8.06507e-05[m],0.000391841[m],50.0239[degC],5.10359e+07[S/m],1.0658e+06[S/m],0.6763356351438394,0.7763098312809414,0.00157004[m/s],0.00298514[m/s],4.82601e+06[Pa],0.0367997[A/m^2],0.0272144[A/m^2]
4.42155e-05[m],0.000343169[m],45.6795[degC],2.8194e+07[S/m],1.20852e+06[S/m],0.7956883469740227,0.6203128451924103,0.00278968[m/s],0.00494724[m/s],7.32958e+06[Pa],0.0346053[A/m^2],0.02527[A/m^2]
6.99368e-05[m],0.000231164[m],77.6397[degC],1.75891e+07[S/m],1.47072e+06[S/m],0.626672962124406,0.614599852657157,0.00266156[m/s],0.00491226[m/s],3.88657e+06[Pa],0.0524943[A/m^2],0.0417632[A/m^2]
3.22968e-05[m],0.000279845[m],67.5285[degC],5.24603e+06[S/m],805321[S/m],0.6343972328524561,0.6297984490854835,0.00323609[m/s],0.00502813[m/s],8.31667e+06[Pa],0.0464013[A/m^2],0.0359909[A/m^2]
7.69938e-05[m],0.000517558[m],56.9357[degC],4.05431e+07[S/m],332095[S/m],0.6271225724853725,0.7637924528416249,0.00421855[m/s],0.0032675[m/s],6.7511e+06[Pa],0.0404461[A/m^2],0.0304979[A/m^2]
3.19868e-05[m],0.000320077[m],72.4791[degC],1.44503e+07[S/m],68316.7[S/m],0.7249215844866896,0.6834086559942825,0.00530739[m/s],0.00226723[m/s],1.18846e+06[Pa],0.0493351[A/m^2],0.038752[A/m^2]
4.59796e-05[m],0.000282811[m],32.0439[degC],3.83867e+06[S/m],549508[S/m],0.7778468614132749,0.6807166409232754,0.00489246[m/s],0.00351407[m/s],3.47203e+06[Pa],0.0282097[A/m^2],0.0197519[A/m^2]
7.38223e-05[m],0.000538673[m],31.5456[degC],4.19579e+07[S/m],353442[S/m],0.6308746765469745,0.6158865914465712,0.00528554[m/s],0.00238394[m/s],4.52041e+06[Pa],0.0279901[A/m^2],0.0195667[A/m^2]
4.79158e-05[m],0.000230387[m],41.6885[degC],1.24144e+07[S/m],278036[S/m],0.7136318563848822,0.75959213422006,0.00536393[m/s],0.005338[m/s],9.6362e+06[Pa],0.032656[A/m^2],0.0235639[A/m^2]
3.53716e-05[m],0.000411282[m],32.3343[degC],1.52428e+07[S/m],832797[S/m],0.7340795937652256,0.6425119436628399,0.00326748[m/s],0.0045005[m/s],4.36872e+06[Pa],0.0283381[A/m^2],0.0198604[A/m^2]
5.64535e-05[m],0.000434451[m],45.8072[degC],2.20868e+07[S/m],1.57498e+06[S/m],0.6828001404781721,0.6758711272061227,0.00401512[m/s],0.0023168[m/s],2.84634e+06[Pa],0.0346687[A/m^2],0.0253258[A/m^2]
4.03842e-05[m],0.000501265[m],33.9517[degC],3.58856e+07[S/m],665525[S/m],0.6692808475778541,0.6161555933666893,0.00536238[m/s],0.00460791[m/s],7.08197e+06[Pa],0.0290595[A/m^2],0.0204716[A/m^2]
3.68762e-05[m],0.000351881[m],67.3531[degC],1.95727e+07[S/m],1.67101e+06[S/m],0.7346174775773495,0.6429918604929423,0.00541223[m/s],0.00548234[m/s],460996[Pa],0.0462992[A/m^2],0.0358954[A/m^2]
3.14234e-05[m],0.00038167[m],62.643[degC],4.12379e+07[S/m],1.38263e+06[S/m],0.663345933506387,0.6001936151110543,0.0040802[m/s],0.00342382[m/s],5.95553e+06[Pa],0.0435999[A/m^2],0.0333876[A/m^2]
3.97266e-05[m],0.000343908[m],50.9653[degC],2.86162e+07[S/m],1.03371e+06[S/m],0.7240389133993848,0.6949360111969918,0.00260992[m/s],0.00431659[m/s],4.88722e+06[Pa],0.0372851[A/m^2],0.0276478[A/m^2]
3.98856e-05[m],0.000365423[m],33.2528[degC],4.61106e+07[S/m],225521[S/m],0.7378014824695193,0.7893093648190539,0.00537867[m/s],0.00523619[m/s],5.87185e+06[Pa],0.0287465[A/m^2],0.020206[A/m^2]
6.96992e-05[m],0.000255115[m],39.8473[degC],4.47184e+07[S/m],1.36272e+06[S/m],0.7937233423681255,0.6675431271790151,0.00143913[m/s],0.00455991[m/s],3.30437e+06[Pa],0.0317783[A/m^2],0.0228025[A/m^2]
7.0347e-05[m],0.000361607[m],47.9501[degC],2.00725e+07[S/m],358013[S/m],0.6975553052048741,0.625091492909735,0.00178594[m/s],0.00436328[m/s],989433[Pa],0.0357428[A/m^2],0.0262748[A/m^2]
4.32387e-05[m],0.000214978[m],52.3064[degC],2.89499e+07[S/m],1.13821e+06[S/m],0.7732902263813626,0.7500453290937028,0.00270992[m/s],0.00539356[m/s],5.38498e+06[Pa],0.0379828[A/m^2],0.0282727[A/m^2]
7.02919e-05[m],0.00056335[m],61.349[degC],5.31601e+07[S/m],1.48008e+06[S/m],0.7789201337108607,0.7984937590076788,0.00283825[m/s],0.00395953[m/s],3.54236e+06[Pa],0.0428736[A/m^2],0.0327182[A/m^2]
6.47329e-05[m],0.000410316[m],37.8889[degC],1.54217e+07[S/m],274594[S/m],0.7590138067856663,0.7977288502063427,0.00461145[m/s],0.00544814[m/s],2.98597e+06[Pa],0.0308597[A/m^2],0.0220101[A/m^2]
5.17488e-05[m],0.000506347[m],64.0059[degC],3.95231e+07[S/m],1.45148e+06[S/m],0.6514621105889887,0.7768290287797248,0.00469197[m/s],0.00247058[m/s],6.89862e+06[Pa],0.044372[A/m^2],0.0341018[A/m^2]
5.08925e-05[m],0.000309785[m],64.0324[degC],1.29867e+07[S/m],1.65017e+06[S/m],0.7868463212365451,0.7256415498818558,0.00177504[m/s],0.00406002[m/s],5.70928e+06[Pa],0.0443871[A/m^2],0.0341158[A/m^2]
7.9196e-05[m],0.000416096[m],61.9365[degC],4.30583e+07[S/m],1.39487e+06[S/m],0.6117652933729039,0.7532086171265905,0.00470176[m/s],0.00472202[m/s],6.57174e+06[Pa],0.0432025[A/m^2],0.0330211[A/m^2]
7.82789e-05[m],0.000516104[m],49.6103[degC],3.45372e+07[S/m],207138[S/m],0.6011849049510248,0.7405447655926009,0.00499962[m/s],0.0038601[m/s],4.68684e+06[Pa],0.0365875[A/m^2],0.0270253[A/m^2]
3.43209e-05[m],0.00034897[m],56.6529[degC],1.11533e+07[S/m],442735[S/m],0.6001655448175094,0.6955801534225536,0.00323973[m/s],0.00503511[m/s],4.2204e+06[Pa],0.0402932[A/m^2],0.0303589[A/m^2]
3.72761e-05[m],0.000435755[m],63.2803[degC],2.12464e+06[S/m],1.44653e+06[S/m],0.6095123895051452,0.6826392086594477,0.00424457[m/s],0.0034942[m/s],8.40318e+06[Pa],0.04396[A/m^2],0.0337204[A/m^2]
4.01238e-05[m],0.000400549[m],64.588[degC],3.93706e+06[S/m],1.45237e+06[S/m],0.6083799037346868,0.6483201150289272,0.00332455[m/s],0.00331253[m/s],2.80972e+06[Pa],0.044704[A/m^2],0.0344096[A/m^2]
5.01679e-05[m],0.000578963[m],36.7727[degC],3.78635e+07[S/m],299357[S/m],0.7800944186282317,0.6929528935535796,0.00466193[m/s],0.00398595[m/s],3.59851e+06[Pa],0.030343[A/m^2],0.0215666[A/m^2]
6.65224e-05[m],0.000594806[m],62.9768[degC],3.2793e+07[S/m],748650[S/m],0.7464857643118276,0.6462707676411988,0.00446804[m/s],0.00243336[m/s],371687[Pa],0.0437883[A/m^2],0.0335617[A/m^2]
4.89066e-05[m],0.000357344[m],79.6772[degC],2.87051e+07[S/m],884542[S/m],0.6371620291763158,0.795100902778562,0.00526339[m/s],0.00233059[m/s],9.09202e+06[Pa],0.0537697[A/m^2],0.0429896[A/m^2]
7.42267e-05[m],0.000424383[m],67.0133[degC],2.16416e+07[S/m],1.03119e+06[S/m],0.7388441952719764,0.7885387486195852,0.00402106[m/s],0.0044297[m/s],5.52898e+06[Pa],0.0461015[A/m^2],0.0357107[A/m^2]
4.00533e-05[m],0.000362019[m],34.4208[degC],2.13466e+07[S/m],308903[S/m],0.7072332364395426,0.7379824685907342,0.00492355[m/s],0.00424337[m/s],2.21956e+06[Pa],0.0292708[A/m^2],0.0206511[A/m^2]
4.27499e-05[m],0.000482225[m],67.8222[degC],3.0978e+07[S/m],63843.7[S/m],0.7931765097912311,0.6487228411182147,0.00482346[m/s],0.00254574[m/s],834044[Pa],0.0465727[A/m^2],0.0361512[A/m^2]
6.70782e-05[m],0.000397146[m],70.9338[degC],4.76087e+07[S/m],1.3271e+06[S/m],0.6449847952344296,0.6930843845317071,0.00237034[m/s],0.00529601[m/s],9.13553e+06[Pa],0.0484092[A/m^2],0.0378768[A/m^2]
